TransactionID,CustomerName,TransactionDate,AmountSpent,ProductName
11886,Mona King,2023-12-26,357.13,Smartwatch
11887,Mona King,2023-08-08,36.39,Monitor
11888,Mona King,2022-12-20,294.35,Camera
11889,Mona King,2022-02-16,807.79,Smartphone
11890,Mona King,2023-07-01,463.91,Keyboard
11891,Paul Perez,2023-04-07,638.24,Backpack
11892,Paul Perez,2022-08-31,140.61,Microphone
11893,Paul Perez,2022-01-03,404.79,Smartphone
11894,Paul Perez,2023-04-28,752.37,Printer
11895,Paul Perez,2022-09-30,888.71,Smartwatch
11896,Paul Perez,2023-01-10,11.83,Smartwatch
11897,Paul Perez,2023-02-03,993.38,Keyboard
11898,Paul Perez,2022-12-01,222.17,Charger
11899,Paul Perez,2023-01-14,356.26,Desk Lamp
11900,Paul Perez,2023-04-15,760.61,Printer
11901,Frank Robinson,2023-10-16,107.12,Backpack
11902,Frank Robinson,2022-03-25,277.36,Gaming Console
11903,Frank Robinson,2022-07-07,767.33,Headphones
11904,Frank Robinson,2023-02-04,278.67,Mouse
11905,Frank Robinson,2022-06-17,769.46,Bluetooth Earbuds
11906,Frank Robinson,2022-03-08,703.74,Keyboard
11907,Rachel Smith,2023-08-14,686.14,Backpack
11908,Rachel Smith,2023-03-02,156.27,Camera
11909,Rachel Smith,2023-01-10,458.9,Laptop
11910,Rachel Smith,2023-04-03,978.13,Monitor
11911,Rachel Smith,2022-05-29,112.82,Laptop
11912,Rachel Smith,2023-08-26,847.32,External Hard Drive
11913,Rachel Smith,2022-12-27,91.56,Charger
11914,Rachel Smith,2022-04-07,297.11,External Hard Drive
11915,Rachel Smith,2023-01-31,792.81,Monitor
11916,Rachel Smith,2023-08-25,985.12,Microphone
11917,Uma Davis,2023-06-04,267.72,Wireless Router
11918,Uma Davis,2022-08-04,967.05,Bluetooth Earbuds
11919,Uma Davis,2023-11-23,496.84,Wireless Router
11920,Uma Davis,2023-02-25,517.99,Mouse
11921,Uma Davis,2022-01-31,32.0,Power Bank
11922,Uma Davis,2023-05-22,286.99,Monitor
11923,Uma Davis,2022-11-30,309.16,Power Bank
11924,Uma Davis,2023-06-10,163.96,Speaker
11925,Uma Davis,2022-12-01,402.93,Wireless Router
11926,Uma Davis,2022-08-17,995.6,Charger
11927,Uma Davis,2022-07-22,133.29,Monitor
11928,Uma Davis,2023-08-17,143.26,Mouse
11929,Uma Davis,2022-08-19,182.8,Camera
11930,Uma Davis,2023-07-19,77.05,Camera
11931,Uma Davis,2023-07-02,46.75,External Hard Drive
11932,Leo Sanchez,2022-05-22,752.76,Camera
11933,Leo Sanchez,2022-10-24,856.93,Mouse
11934,Leo Sanchez,2023-05-03,916.37,Headphones
11935,Leo Sanchez,2022-06-25,44.34,Smartwatch
11936,Leo Sanchez,2023-03-26,117.96,Camera
11937,Leo Sanchez,2023-11-16,729.46,Power Bank
11938,Leo Sanchez,2023-03-10,325.2,Gaming Console
11939,Hank Johnson,2023-01-13,33.19,Laptop
11940,Hank Johnson,2023-06-18,801.0,Laptop
11941,Hank Johnson,2022-02-07,143.07,Mouse
11942,Hank Johnson,2022-11-07,67.49,Tablet
11943,Mona Harris,2023-09-20,571.76,Tablet
11944,Mona Harris,2022-10-26,338.94,Mouse
11945,Mona Harris,2022-10-05,429.01,Monitor
11946,Mona Harris,2023-05-23,134.52,Wireless Router
11947,Mona Harris,2023-06-25,295.95,Keyboard
11948,Mona Harris,2023-08-23,711.51,Keyboard
11949,Mona Harris,2022-11-18,549.23,Power Bank
11950,Tina Robinson,2022-07-22,550.97,Wireless Router
11951,Tina Robinson,2023-10-16,464.6,Monitor
11952,Tina Robinson,2023-05-03,929.67,Speaker
11953,Jack Robinson,2023-11-15,750.16,Smartwatch
11954,Jack Robinson,2023-02-16,758.42,Speaker
11955,Jack Robinson,2023-08-12,480.51,Laptop
11956,Oscar Thomas,2023-02-25,101.07,Wireless Router
11957,Oscar Thomas,2022-10-10,13.34,Backpack
11958,Oscar Thomas,2023-08-19,151.02,Power Bank
11959,Oscar Thomas,2022-03-03,752.47,Backpack
11960,Bob Brown,2023-06-19,712.72,Camera
11961,Bob Brown,2022-12-15,839.07,Microphone
11962,Bob Brown,2022-04-25,766.6,Keyboard
11963,Bob Brown,2022-03-11,839.46,Printer
11964,Bob Brown,2022-03-11,596.76,Tablet
11965,Bob Brown,2022-09-22,744.38,Smartwatch
11966,Bob Brown,2023-06-12,780.54,Wireless Router
11967,Bob Brown,2022-01-02,467.9,Backpack
11968,Bob Brown,2023-09-23,515.83,Gaming Console
11969,Rachel Walker,2022-03-17,849.26,Laptop
11970,Rachel Walker,2022-10-07,136.75,Mouse
11971,Rachel Walker,2023-06-21,338.86,Bluetooth Earbuds
11972,Rachel Walker,2023-07-25,785.61,Wireless Router
11973,Rachel Walker,2022-01-02,401.47,Power Bank
11974,Rachel Walker,2022-03-26,651.82,Camera
11975,Bob Brown,2022-06-01,393.36,Tablet
11976,Bob Brown,2023-01-04,87.16,Tablet
11977,Bob Brown,2022-05-16,31.06,Printer
11978,Bob Brown,2022-03-25,340.15,Backpack
11979,Xander Harris,2022-07-18,791.01,Bluetooth Earbuds
11980,Xander Harris,2022-03-31,542.21,Desk Lamp
11981,Xander Harris,2023-11-10,151.91,Power Bank
11982,Xander Harris,2023-01-11,278.73,Desk Lamp
11983,Xander Harris,2023-01-18,839.49,Tablet
11984,Xander Sanchez,2023-11-24,132.81,Keyboard
11985,Nina Anderson,2022-09-01,853.83,Camera
11986,Xander King,2023-12-06,985.89,Laptop
11987,Eve Robinson,2023-01-12,304.83,Smartphone
11988,Eve Robinson,2022-12-19,312.56,Smartwatch
11989,Eve Robinson,2023-07-27,38.08,Printer
11990,Eve Robinson,2022-08-07,617.24,Printer
11991,Eve Robinson,2023-01-07,176.14,Headphones
11992,Eve Robinson,2023-06-11,959.74,Gaming Console
11993,Eve Robinson,2022-11-17,398.65,Headphones
11994,Eve Robinson,2023-04-18,118.29,Gaming Console
11995,Eve Robinson,2023-09-05,928.65,External Hard Drive
11996,Eve Robinson,2023-08-26,238.24,Smartphone
11997,Eve Robinson,2022-05-11,691.89,Power Bank
11998,Eve Robinson,2022-06-19,99.62,Smartphone
11999,Eve Robinson,2022-06-16,95.39,Desk Lamp
12000,Eve Robinson,2022-07-19,566.31,Tablet
12001,Eve Robinson,2023-11-07,166.25,Mouse
12002,Charlie Taylor,2023-07-03,398.55,Desk Lamp
12003,Zane Allen,2022-12-23,406.15,Bluetooth Earbuds
12004,Zane Allen,2022-03-15,559.2,Camera
12005,Zane Allen,2023-08-16,702.48,Gaming Console
12006,Zane Allen,2023-12-25,874.33,Smartwatch
12007,Zane Allen,2022-08-01,531.11,External Hard Drive
12008,Zane Allen,2023-12-22,323.93,Printer
12009,Zane Allen,2023-11-18,963.32,Bluetooth Earbuds
12010,Zane Allen,2023-11-09,832.0,Microphone
12011,Zane Allen,2023-07-01,527.98,Mouse
12012,Zane Allen,2022-12-09,430.63,Smartphone
12013,Zane Allen,2022-09-07,568.57,Laptop
12014,Zane Allen,2023-03-21,176.96,Bluetooth Earbuds
12015,Zane Allen,2022-03-03,924.91,Power Bank
12016,Zane Allen,2023-10-10,833.14,Camera
12017,Diana Davis,2023-03-21,993.01,Charger
12018,Diana Davis,2022-05-04,122.57,Power Bank
12019,Diana Davis,2023-04-03,806.86,Tablet
12020,Diana Davis,2023-09-19,207.51,Keyboard
12021,Diana Davis,2022-01-26,210.85,Bluetooth Earbuds
12022,Ivy Sanchez,2023-12-24,164.74,Microphone
12023,Ivy Sanchez,2022-11-11,614.93,Headphones
12024,Ivy Sanchez,2022-01-24,398.65,Backpack
12025,Ivy Sanchez,2023-03-08,587.49,Microphone
12026,Ivy Sanchez,2023-08-18,690.04,Gaming Console
12027,Ivy Sanchez,2022-04-20,159.23,Backpack
12028,Uma Garcia,2022-06-26,112.04,Monitor
12029,Uma Garcia,2022-01-11,284.91,Monitor
12030,Uma Garcia,2022-02-07,776.17,Printer
12031,Bob Rodriguez,2023-12-14,159.99,Gaming Console
12032,Bob Rodriguez,2023-07-22,242.79,Tablet
12033,Bob Rodriguez,2022-08-25,315.76,Monitor
12034,Bob Rodriguez,2023-09-06,157.64,External Hard Drive
12035,Quinn Robinson,2023-12-17,949.64,Smartphone
12036,Quinn Robinson,2023-02-20,73.44,Power Bank
12037,Quinn Robinson,2023-06-30,799.04,Laptop
12038,Yara Allen,2022-07-17,726.16,Smartwatch
12039,Yara Allen,2023-06-28,989.81,Desk Lamp
12040,Yara Allen,2022-12-19,195.77,Bluetooth Earbuds
12041,Yara Allen,2022-12-10,291.75,Charger
12042,Yara Allen,2022-05-25,154.16,Charger
12043,Yara Allen,2023-09-09,784.57,Speaker
12044,Yara Allen,2022-05-30,373.16,Monitor
12045,Yara Allen,2023-09-16,157.63,Printer
12046,Yara Allen,2023-04-23,33.45,Camera
12047,Yara Allen,2023-02-07,386.25,Backpack
12048,Yara Allen,2023-05-04,64.71,Smartwatch
12049,Frank Taylor,2023-08-15,824.16,Bluetooth Earbuds
12050,Frank Taylor,2023-02-16,71.11,Laptop
12051,Frank Taylor,2022-09-27,224.36,Monitor
12052,Xander Robinson,2022-04-12,486.07,Smartwatch
12053,Xander Robinson,2023-10-30,808.67,Desk Lamp
12054,Xander Robinson,2022-09-25,413.6,Keyboard
12055,Xander Robinson,2022-05-05,919.65,Bluetooth Earbuds
12056,Xander Robinson,2022-06-16,278.18,External Hard Drive
12057,Xander Robinson,2022-03-28,782.78,Charger
12058,Zane Harris,2022-04-02,525.35,Mouse
12059,Zane Harris,2022-04-13,262.23,Mouse
12060,Zane Harris,2022-12-04,764.95,Mouse
12061,Zane Harris,2023-01-07,454.31,Laptop
12062,Zane Harris,2022-05-30,672.93,Microphone
12063,Zane Harris,2023-11-10,795.27,Desk Lamp
12064,Zane Harris,2023-08-03,635.82,Mouse
12065,Zane Harris,2022-06-23,859.93,Wireless Router
12066,Zane Harris,2023-04-08,751.91,Keyboard
12067,Zane Harris,2023-03-18,280.02,Microphone
12068,Zane Harris,2022-12-05,207.55,Power Bank
12069,Zane Harris,2023-12-06,680.22,Bluetooth Earbuds
12070,Zane Harris,2022-07-01,975.51,Printer
12071,Zane Harris,2023-04-15,219.59,Laptop
12072,Zane Smith,2023-03-08,501.55,Speaker
12073,Zane Smith,2022-02-15,729.11,Smartphone
12074,Zane Smith,2022-09-26,386.06,Keyboard
12075,Zane Smith,2022-08-23,986.27,Keyboard
12076,Zane Smith,2022-07-05,381.85,Backpack
12077,Zane Smith,2022-02-19,152.49,Speaker
12078,Zane Smith,2022-05-19,354.71,Monitor
12079,Zane Smith,2023-08-26,315.44,Smartphone
12080,Bob Walker,2023-03-02,577.27,Charger
12081,Bob Walker,2023-02-20,929.34,Gaming Console
12082,Bob Walker,2023-09-03,423.63,Camera
12083,Bob Walker,2022-11-10,484.36,Smartwatch
12084,Bob Walker,2022-06-22,286.26,Wireless Router
12085,Bob Walker,2023-05-26,24.07,Headphones
12086,Bob Walker,2022-01-13,955.31,Desk Lamp
12087,Bob Walker,2023-07-25,401.33,Printer
12088,Bob Walker,2022-07-29,494.71,Charger
12089,Bob Walker,2023-11-05,195.41,Mouse
12090,Bob Walker,2023-07-21,410.26,Laptop
12091,Bob Walker,2023-08-29,29.44,Microphone
12092,Bob Walker,2023-12-17,54.58,Tablet
12093,Quinn Anderson,2023-06-17,505.47,Charger
12094,Quinn Anderson,2023-01-24,121.22,Keyboard
12095,Quinn Anderson,2022-06-24,460.6,Backpack
12096,Quinn Anderson,2023-04-29,477.54,Laptop
12097,Quinn Anderson,2023-05-11,122.36,Headphones
12098,Quinn Anderson,2023-12-27,282.26,Mouse
12099,Quinn Anderson,2022-02-11,916.82,Speaker
12100,Quinn Anderson,2022-12-27,289.01,Monitor
12101,Quinn Anderson,2022-07-28,291.57,Smartphone
12102,Quinn Anderson,2023-08-25,578.21,Charger
12103,Quinn Anderson,2022-11-10,32.42,Wireless Router
12104,Jack Rodriguez,2023-06-11,638.33,Smartphone
12105,Jack Rodriguez,2022-06-24,675.99,Printer
12106,Jack Rodriguez,2023-12-28,212.37,Smartphone
12107,Jack Rodriguez,2022-02-13,895.65,Microphone
12108,Jack Rodriguez,2023-05-11,709.74,External Hard Drive
12109,Jack Rodriguez,2023-07-19,916.0,Headphones
12110,Jack Rodriguez,2023-05-17,595.31,Mouse
12111,Jack Rodriguez,2022-11-02,963.23,Speaker
12112,Jack Rodriguez,2022-01-24,922.18,Headphones
12113,Jack Rodriguez,2022-08-06,530.1,Backpack
12114,Jack Rodriguez,2023-10-23,537.35,Headphones
12115,Jack Rodriguez,2022-04-27,64.22,Power Bank
12116,Jack Miller,2023-03-06,626.34,Speaker
12117,Jack Miller,2022-04-15,894.13,Smartwatch
12118,Jack Miller,2023-05-18,668.36,Power Bank
12119,Jack Miller,2022-09-09,408.85,Keyboard
12120,Jack Miller,2023-01-20,370.55,Wireless Router
12121,Jack Miller,2022-03-07,790.94,Desk Lamp
12122,Jack Miller,2023-10-04,649.41,Smartwatch
12123,Jack Miller,2022-11-17,74.07,Tablet
12124,Jack Miller,2022-06-10,818.79,Camera
12125,Jack Miller,2022-01-27,452.71,Tablet
12126,Jack Miller,2022-02-12,626.73,External Hard Drive
12127,Jack Miller,2023-01-15,144.12,Speaker
12128,Jack Miller,2022-01-11,912.52,Tablet
12129,Jack Miller,2022-02-21,124.41,Smartwatch
12130,Jack Miller,2022-08-24,805.95,Bluetooth Earbuds
12131,Wendy Miller,2022-11-12,286.01,Smartwatch
12132,Wendy Miller,2023-10-05,925.13,Desk Lamp
12133,Wendy Miller,2023-04-07,595.0,Laptop
12134,Wendy Miller,2023-12-27,829.58,Charger
12135,Wendy Miller,2022-09-19,122.11,Charger
12136,Wendy Miller,2022-08-30,34.65,Smartphone
12137,Wendy Miller,2023-02-08,205.4,Smartwatch
12138,Wendy Miller,2022-12-09,735.5,Backpack
12139,Wendy Miller,2022-08-15,995.05,Tablet
12140,Wendy Miller,2022-12-02,546.44,Camera
12141,Wendy Miller,2023-10-28,225.25,Wireless Router
12142,Wendy Miller,2023-06-20,70.16,Mouse
12143,Wendy Miller,2023-07-07,49.09,Power Bank
12144,Diana Hall,2022-07-22,497.87,Desk Lamp
12145,Diana Hall,2022-08-30,272.0,Wireless Router
12146,Diana Hall,2023-03-03,653.14,External Hard Drive
12147,Diana Hall,2023-11-17,372.58,Speaker
12148,Diana Hall,2023-06-17,118.18,Keyboard
12149,Diana Hall,2022-05-21,680.67,Wireless Router
12150,Nina Miller,2022-06-19,633.52,Backpack
12151,Nina Miller,2023-09-29,461.14,Monitor
12152,Nina Miller,2022-04-02,565.1,Smartphone
12153,Nina Miller,2022-01-01,507.17,Gaming Console
12154,Quinn Brown,2023-09-14,979.26,Smartphone
12155,Quinn Brown,2022-09-28,519.62,Speaker
12156,Quinn Brown,2023-06-28,357.63,Monitor
12157,Quinn Brown,2023-07-26,145.37,Bluetooth Earbuds
12158,Quinn Brown,2022-11-16,354.29,Mouse
12159,Quinn Brown,2022-04-30,380.1,Smartwatch
12160,Quinn Brown,2023-02-04,977.78,Printer
12161,Quinn Brown,2023-06-22,835.48,Bluetooth Earbuds
12162,Quinn Brown,2023-04-23,454.48,Desk Lamp
12163,Quinn Brown,2023-11-26,136.72,Printer
12164,Quinn Brown,2023-08-31,846.52,Headphones
12165,Quinn Brown,2023-08-12,848.49,Laptop
12166,Quinn Brown,2022-05-28,27.73,Gaming Console
12167,Quinn Brown,2023-05-14,51.29,Microphone
12168,Quinn Brown,2023-09-25,409.81,External Hard Drive
12169,Uma Perez,2022-04-15,913.94,Speaker
12170,Uma Perez,2023-11-10,529.81,Charger
12171,Uma Perez,2022-11-02,564.41,Headphones
12172,Uma Perez,2022-10-30,813.47,Printer
12173,Uma Perez,2023-09-08,202.8,Speaker
12174,Uma Perez,2022-04-25,239.02,Smartwatch
12175,Uma Perez,2022-02-15,733.41,Bluetooth Earbuds
12176,Uma Perez,2023-12-30,581.59,Charger
12177,Uma Perez,2022-08-04,142.53,Charger
12178,Uma Perez,2023-10-07,635.44,Tablet
12179,Uma Perez,2023-03-20,847.46,Gaming Console
12180,Nina Johnson,2022-11-15,396.37,Bluetooth Earbuds
12181,Nina Johnson,2023-02-28,732.15,Microphone
12182,Nina Johnson,2022-01-27,621.66,Charger
12183,Nina Johnson,2023-05-10,410.11,Printer
12184,Nina Johnson,2023-02-04,387.61,Monitor
12185,Nina Johnson,2023-06-22,288.17,Gaming Console
12186,Nina Johnson,2022-10-05,433.19,Smartphone
12187,Nina Johnson,2023-09-11,348.67,Headphones
12188,Nina Johnson,2023-07-18,172.62,Desk Lamp
12189,Nina Johnson,2023-08-14,322.19,Speaker
12190,Tina Young,2022-08-18,120.33,Power Bank
12191,Tina Young,2022-03-04,496.1,Desk Lamp
12192,Tina Young,2022-02-15,561.01,Desk Lamp
12193,Tina Young,2022-07-17,959.17,Microphone
12194,Tina Young,2022-02-26,730.45,Mouse
12195,Tina Young,2023-06-27,459.64,Laptop
12196,Tina Young,2023-04-26,193.69,Headphones
12197,Tina Young,2022-05-02,720.64,Headphones
12198,Tina Young,2023-07-04,960.39,Headphones
12199,Charlie Smith,2023-01-22,303.2,Smartwatch
12200,Charlie Smith,2023-08-27,841.99,Printer
12201,Charlie Smith,2023-02-03,973.45,Monitor
12202,Charlie Smith,2023-12-31,893.38,Keyboard
12203,Charlie Smith,2023-07-02,728.13,Tablet
12204,Charlie Smith,2023-07-24,704.41,Desk Lamp
12205,Charlie Smith,2022-10-15,85.43,Monitor
12206,Charlie Smith,2022-05-19,88.52,Smartphone
12207,Charlie Smith,2022-01-21,884.73,Microphone
12208,Charlie Smith,2023-01-18,334.43,Printer
12209,Charlie Smith,2022-10-11,634.93,Laptop
12210,Charlie Smith,2022-08-16,565.82,Laptop
12211,Charlie Smith,2023-11-05,899.17,Backpack
12212,Charlie Smith,2022-09-26,498.81,Microphone
12213,Charlie Smith,2023-12-21,746.11,Microphone
12214,Diana Sanchez,2022-01-25,75.75,Power Bank
12215,Diana Sanchez,2023-09-01,675.84,Tablet
12216,Sam Smith,2023-08-14,774.13,Printer
12217,Sam Smith,2022-07-17,801.52,Wireless Router
12218,Sam Smith,2022-02-09,832.4,Charger
12219,Sam Smith,2023-08-30,867.13,External Hard Drive
12220,Sam Smith,2022-04-30,560.87,Smartwatch
12221,Sam Smith,2023-06-20,826.05,Gaming Console
12222,Sam Smith,2023-04-14,718.62,Wireless Router
12223,Sam Smith,2022-10-13,488.57,Laptop
12224,Sam Smith,2023-08-20,10.15,Microphone
12225,Sam Smith,2023-03-27,376.22,Smartphone
12226,Sam Smith,2022-09-11,917.51,Keyboard
12227,Sam Smith,2022-09-23,737.8,Smartphone
12228,Sam Smith,2023-01-05,189.07,Desk Lamp
12229,Sam Smith,2022-01-04,486.37,Mouse
12230,Quinn Rodriguez,2022-05-12,911.85,Mouse
12231,Quinn Rodriguez,2022-12-05,136.36,Desk Lamp
12232,Quinn Rodriguez,2023-05-29,450.11,Desk Lamp
12233,Quinn Rodriguez,2023-05-04,36.77,Camera
12234,Quinn Rodriguez,2022-08-27,893.48,Mouse
12235,Quinn Rodriguez,2023-03-13,907.5,Printer
12236,Grace Miller,2022-11-13,840.51,Smartwatch
12237,Grace Miller,2022-11-11,660.12,Tablet
12238,Grace Miller,2022-12-30,479.58,Bluetooth Earbuds
12239,Grace Miller,2023-03-25,550.24,Headphones
12240,Grace Miller,2022-07-23,109.43,External Hard Drive
12241,Grace Miller,2023-06-19,785.12,Wireless Router
12242,Rachel King,2023-12-11,48.26,Wireless Router
12243,Rachel King,2022-08-30,914.4,Desk Lamp
12244,Rachel King,2023-08-17,535.03,Smartphone
12245,Rachel King,2023-04-07,242.78,Smartwatch
12246,Rachel King,2023-09-08,770.61,Smartwatch
12247,Rachel King,2023-10-19,567.19,Gaming Console
12248,Rachel King,2023-03-09,891.82,Wireless Router
12249,Rachel King,2022-02-02,555.96,Charger
12250,Rachel King,2023-04-11,511.83,Camera
12251,Rachel King,2023-09-22,831.93,Mouse
12252,Rachel King,2022-12-16,739.5,Keyboard
12253,Rachel King,2022-10-23,79.58,Tablet
12254,Rachel King,2022-02-18,274.74,Mouse
12255,Rachel King,2022-09-22,818.2,Tablet
12256,Rachel King,2022-11-10,127.62,Power Bank
12257,Zane Anderson,2022-01-05,296.09,Monitor
12258,Zane Anderson,2022-02-02,51.96,Charger
12259,Paul Sanchez,2022-06-06,354.78,Bluetooth Earbuds
12260,Paul Sanchez,2022-02-01,974.49,Headphones
12261,Paul Sanchez,2023-05-06,614.79,Monitor
12262,Paul Sanchez,2022-10-29,581.11,Monitor
12263,Paul Sanchez,2023-12-13,334.81,Gaming Console
12264,Paul Sanchez,2023-09-02,141.77,Smartwatch
12265,Paul Sanchez,2023-05-05,266.05,Mouse
12266,Rachel Taylor,2023-06-05,281.77,Tablet
12267,Rachel Taylor,2023-07-08,984.81,External Hard Drive
12268,Rachel Taylor,2022-06-30,344.71,Gaming Console
12269,Rachel Taylor,2022-10-18,414.75,Bluetooth Earbuds
12270,Rachel Taylor,2023-07-02,14.45,Camera
12271,Rachel Taylor,2023-02-20,254.22,Wireless Router
12272,Rachel Taylor,2023-08-13,915.34,Mouse
12273,Rachel Taylor,2023-09-07,590.71,Gaming Console
12274,Rachel Taylor,2023-06-17,357.28,Keyboard
12275,Rachel Taylor,2022-04-10,407.08,Monitor
12276,Rachel Taylor,2023-04-07,243.83,Backpack
12277,Rachel Taylor,2023-07-26,132.4,Printer
12278,Rachel Taylor,2023-11-27,964.75,Gaming Console
12279,Rachel Taylor,2023-07-30,93.12,Speaker
12280,Alice Walker,2023-12-04,173.23,Power Bank
12281,Alice Walker,2022-01-28,786.27,Keyboard
12282,Alice Walker,2022-05-12,109.52,Charger
12283,Alice Walker,2022-08-21,814.2,Mouse
12284,Alice Walker,2023-11-03,991.73,Keyboard
12285,Zane Anderson,2023-04-15,610.9,Tablet
12286,Zane Anderson,2023-12-13,842.76,Bluetooth Earbuds
12287,Zane Anderson,2022-05-22,773.74,Smartphone
12288,Zane Anderson,2023-06-22,140.27,Monitor
12289,Zane Anderson,2022-03-30,559.85,Tablet
12290,Zane Anderson,2023-02-02,862.22,Wireless Router
12291,Zane Anderson,2022-04-06,59.33,Printer
12292,Uma Rodriguez,2022-02-14,914.0,Smartwatch
12293,Uma Rodriguez,2023-10-23,558.88,Bluetooth Earbuds
12294,Uma Rodriguez,2023-06-23,809.89,Laptop
12295,Uma Rodriguez,2022-09-04,742.15,Keyboard
12296,Uma Rodriguez,2022-07-30,583.39,Mouse
12297,Uma Rodriguez,2023-01-11,655.34,Tablet
12298,Uma Rodriguez,2023-02-12,71.69,Charger
12299,Uma Rodriguez,2022-10-22,998.5,Speaker
12300,Uma Rodriguez,2022-06-27,185.4,Tablet
12301,Uma Rodriguez,2022-07-13,452.84,Mouse
12302,Uma Rodriguez,2022-10-20,537.1,Charger
12303,Uma Rodriguez,2023-10-01,553.08,Headphones
12304,Charlie Moore,2022-01-10,168.89,Gaming Console
12305,Charlie Moore,2023-03-19,851.54,Headphones
12306,Charlie Moore,2023-07-12,255.6,Smartphone
12307,Charlie Moore,2023-07-29,298.09,Headphones
12308,Charlie Moore,2022-09-03,452.78,Desk Lamp
12309,Charlie Moore,2023-03-05,660.83,Bluetooth Earbuds
12310,Charlie Moore,2022-11-09,497.65,Tablet
12311,Charlie Moore,2023-08-08,978.54,Bluetooth Earbuds
12312,Charlie Moore,2022-11-04,549.63,Desk Lamp
12313,Charlie Moore,2022-05-20,448.08,Power Bank
12314,Charlie Moore,2023-12-27,219.14,Desk Lamp
12315,Charlie Moore,2023-07-01,55.5,Smartwatch
12316,Eve Rodriguez,2023-05-02,743.13,Charger
12317,Eve Rodriguez,2023-11-21,97.41,Monitor
12318,Eve Rodriguez,2022-11-24,381.77,Monitor
12319,Eve Rodriguez,2022-01-02,589.31,External Hard Drive
12320,Eve Rodriguez,2023-11-19,822.07,Gaming Console
12321,Eve Rodriguez,2023-06-22,943.36,Microphone
12322,Wendy Brown,2022-10-28,432.94,Laptop
12323,Wendy Brown,2023-10-31,122.34,Desk Lamp
12324,Wendy Brown,2022-08-13,47.58,Smartwatch
12325,Wendy Brown,2022-12-30,875.8,Headphones
12326,Wendy Brown,2022-05-30,886.56,External Hard Drive
12327,Wendy Brown,2023-07-23,804.35,Smartphone
12328,Wendy Brown,2023-04-03,821.64,Mouse
12329,Wendy Brown,2023-10-24,599.57,Power Bank
12330,Wendy Brown,2022-09-06,23.77,Desk Lamp
12331,Wendy Brown,2022-12-20,303.19,Laptop
12332,Wendy Brown,2023-06-22,138.93,Backpack
12333,Oscar Moore,2023-05-14,529.26,Smartphone
12334,Oscar Moore,2022-07-14,760.92,Wireless Router
12335,Oscar Moore,2023-02-05,140.0,Desk Lamp
12336,Oscar Moore,2023-05-29,336.83,Printer
12337,Oscar Moore,2022-06-14,317.95,Gaming Console
12338,Oscar Moore,2022-02-27,70.67,Backpack
12339,Oscar Moore,2023-07-16,901.34,Printer
12340,Oscar Moore,2023-07-23,534.33,Camera
12341,Oscar Moore,2022-12-27,484.91,Wireless Router
12342,Oscar Moore,2022-08-01,149.34,Tablet
12343,Oscar Moore,2022-03-12,909.05,External Hard Drive
12344,Oscar Moore,2023-10-21,92.77,Speaker
12345,Oscar Moore,2022-01-10,963.66,Microphone
12346,Oscar Moore,2023-12-06,742.71,Microphone
12347,Katie Young,2023-02-23,384.7,Camera
12348,Wendy Lewis,2022-10-25,588.84,Tablet
12349,Wendy Lewis,2023-06-24,167.14,Camera
12350,Wendy Lewis,2022-01-13,120.91,Charger
12351,Wendy Lewis,2023-05-19,410.61,Wireless Router
12352,Wendy Lewis,2022-11-26,565.3,Mouse
12353,Wendy Lewis,2023-12-22,810.53,Charger
12354,Wendy Lewis,2022-04-30,109.53,Headphones
12355,Wendy Lewis,2023-01-12,530.68,Wireless Router
12356,Wendy Lewis,2022-08-05,834.92,Charger
12357,Wendy Lewis,2023-07-18,905.1,Smartphone
12358,Wendy Lewis,2023-01-18,854.04,Smartwatch
12359,Grace Garcia,2023-08-31,99.03,Gaming Console
12360,Grace Garcia,2023-03-23,304.9,Camera
12361,Grace Garcia,2023-09-20,299.05,Speaker
12362,Grace Garcia,2022-09-23,136.74,Laptop
12363,Grace Garcia,2023-07-10,80.9,Smartphone
12364,Grace Garcia,2023-05-01,825.71,Speaker
12365,Grace Garcia,2023-02-22,614.59,External Hard Drive
12366,Grace Garcia,2022-03-29,984.44,Monitor
12367,Grace Garcia,2023-05-13,922.27,Mouse
12368,Grace Garcia,2022-05-18,975.84,Camera
12369,Grace Garcia,2023-01-08,479.27,Gaming Console
12370,Grace Garcia,2023-11-22,386.14,External Hard Drive
12371,Tina Sanchez,2023-09-13,819.05,Keyboard
12372,Tina Sanchez,2023-10-16,822.06,Tablet
12373,Tina Sanchez,2022-08-15,349.32,Monitor
12374,Tina Sanchez,2022-08-10,112.36,Gaming Console
12375,Grace Taylor,2023-01-07,196.48,Microphone
12376,Jack Perez,2023-01-25,833.51,Keyboard
12377,Jack Perez,2022-03-29,111.15,Bluetooth Earbuds
12378,Jack Perez,2023-02-26,549.48,Smartphone
12379,Jack Perez,2022-11-03,487.19,Microphone
12380,Jack Perez,2022-05-18,48.37,Backpack
12381,Jack Perez,2023-09-03,122.52,Mouse
12382,Jack Perez,2023-01-06,101.77,Smartphone
12383,Jack Perez,2022-08-10,459.25,Laptop
12384,Jack Perez,2022-12-05,187.38,External Hard Drive
12385,Jack Perez,2023-05-13,728.4,Printer
12386,Diana Robinson,2022-02-02,70.46,Speaker
12387,Diana Robinson,2022-02-11,802.06,Charger
12388,Diana Robinson,2022-09-10,936.41,Microphone
